userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
79172203@N00,5645,14,1392504144,1392504504,2,10,360
79172203@N00,5645,19,1392507283,1392507823,2,10,540
79172203@N00,5645,5,1392518738,1392518858,2,10,120
79172203@N00,5645,24,1392529261,1392530761,3,10,1500
79172203@N00,5645,6,1392532208,1392532328,24,10,120
79172203@N00,5645,19,1392532891,1392533431,18,10,540
79172203@N00,5645,6,1392533836,1392533944,4,10,108
79172203@N00,5645,24,1392533944,1392534325,7,10,381
79172203@N00,5645,12,1392534325,1392534595,2,10,270
79172203@N00,5645,13,1392545837,1392546137,61,10,300
79172203@N00,5646,17,1397261490,1397261910,4,4,420
79172203@N00,5646,6,1397285227,1397285347,42,4,120
79172203@N00,5646,19,1397286890,1397287430,2,4,540
79172203@N00,5646,12,1397287439,1397287709,1,4,270
79172203@N00,5647,12,1397362966,1397363236,1,1,270
79172203@N00,5648,16,1397431400,1397431820,1,1,420
79172203@N00,5649,24,1397460296,1397461796,6,2,1500
79172203@N00,5649,16,1397477573,1397477993,12,2,420
79172203@N00,5650,19,1407979453,1407979993,2,3,540
79172203@N00,5650,14,1407982371,1407982731,3,3,360
79172203@N00,5650,24,1408007981,1408009481,2,3,1500
79172203@N00,5651,4,1412999101,1412999191,2,2,90
79172203@N00,5651,13,1413016961,1413017261,36,2,300
79172203@N00,5652,16,1413061781,1413062201,1,1,420
79172203@N00,5653,19,1413101439,1413101979,4,4,540
79172203@N00,5653,6,1413105749,1413105869,8,4,120
79172203@N00,5653,19,1413107423,1413107963,5,4,540
79172203@N00,5653,16,1413111104,1413111524,37,4,420
79172203@N00,5654,24,1416527113,1416528613,3,4,1500
79172203@N00,5654,14,1416530239,1416530599,3,4,360
79172203@N00,5654,6,1416539910,1416540030,2,4,120
79172203@N00,5654,24,1416554142,1416555642,4,4,1500
79172203@N00,5655,12,1416623734,1416624004,41,7,270
79172203@N00,5655,24,1416624689,1416624855,9,7,166
79172203@N00,5655,20,1416624855,1416625074,2,7,219
79172203@N00,5655,6,1416625074,1416625194,41,7,120
79172203@N00,5655,19,1416626134,1416626584,2,7,450
79172203@N00,5655,16,1416626584,1416627004,7,7,420
79172203@N00,5655,22,1416628071,1416629091,1,7,1020
79172203@N00,5656,25,1423979632,1423981732,22,3,2100
79172203@N00,5656,19,1423985905,1423986445,2,3,540
79172203@N00,5656,14,1423988913,1423989273,1,3,360
79172203@N00,5657,12,1424051373,1424051507,3,4,134
79172203@N00,5657,24,1424051507,1424052723,9,4,1216
79172203@N00,5657,19,1424052723,1424053263,7,4,540
79172203@N00,5657,16,1424055304,1424055724,7,4,420
79172203@N00,5658,14,1427499273,1427499633,4,16,360
79172203@N00,5658,6,1427502416,1427502536,3,16,120
79172203@N00,5658,20,1427502879,1427503105,2,16,226
79172203@N00,5658,25,1427503105,1427503391,2,16,286
79172203@N00,5658,15,1427503391,1427503751,3,16,360
79172203@N00,5658,13,1427504867,1427505167,8,16,300
79172203@N00,5658,12,1427509452,1427509588,2,16,136
79172203@N00,5658,24,1427509588,1427511053,2,16,1465
79172203@N00,5658,13,1427511053,1427511353,2,16,300
79172203@N00,5658,12,1427511691,1427511864,2,16,173
79172203@N00,5658,19,1427511864,1427512235,2,16,371
79172203@N00,5658,7,1427512235,1427512355,2,16,120
79172203@N00,5658,18,1427512450,1427512579,2,16,129
79172203@N00,5658,5,1427512579,1427512699,2,16,120
79172203@N00,5658,16,1427513088,1427513508,6,16,420
79172203@N00,5658,19,1427515477,1427516017,2,16,540
79172203@N00,5659,14,1427675415,1427675775,3,2,360
79172203@N00,5659,19,1427676521,1427677061,1,2,540
79172203@N00,5660,19,1432300283,1432300404,7,2,121
79172203@N00,5660,6,1432300404,1432300524,2,2,120
79172203@N00,5661,24,1432422196,1432423696,4,14,1500
79172203@N00,5661,22,1432431356,1432432376,19,14,1020
79172203@N00,5661,15,1432433265,1432433517,8,14,252
79172203@N00,5661,4,1432433517,1432433607,7,14,90
79172203@N00,5661,8,1432433732,1432433852,8,14,120
79172203@N00,5661,19,1432434008,1432434304,7,14,296
79172203@N00,5661,16,1432434304,1432434345,2,14,41
79172203@N00,5661,19,1432434345,1432434633,4,14,288
79172203@N00,5661,24,1432434633,1432434764,5,14,131
79172203@N00,5661,12,1432434764,1432435034,22,14,270
79172203@N00,5661,24,1432435317,1432435434,2,14,117
79172203@N00,5661,12,1432435434,1432435704,7,14,270
79172203@N00,5661,24,1432451110,1432452610,19,14,1500
79172203@N00,5661,16,1432465457,1432465877,2,14,420
79172203@N00,5662,19,1439518070,1439518610,2,2,540
79172203@N00,5662,25,1439526514,1439528614,53,2,2100
79172203@N00,5663,15,1439623080,1439623440,41,1,360
79172203@N00,5664,12,1441852697,1441852967,2,1,270
79172203@N00,5665,24,1441945216,1441946716,17,2,1500
79172203@N00,5665,13,1441948098,1441948398,5,2,300
79172203@N00,5666,19,1442020684,1442020968,11,7,284
79172203@N00,5666,14,1442020968,1442021328,11,7,360
79172203@N00,5666,19,1442021851,1442022391,2,7,540
79172203@N00,5666,16,1442024680,1442025100,13,7,420
79172203@N00,5666,24,1442025566,1442026403,14,7,837
79172203@N00,5666,12,1442026403,1442026673,7,7,270
79172203@N00,5666,13,1442052014,1442052314,28,7,300
79172203@N00,5667,15,1444507623,1444507983,2,3,360
79172203@N00,5667,14,1444508373,1444508733,3,3,360
79172203@N00,5667,5,1444509084,1444509204,2,3,120
79172203@N00,5668,19,1444548830,1444549370,3,4,540
79172203@N00,5668,16,1444559795,1444560215,4,4,420
79172203@N00,5668,12,1444563976,1444564064,3,4,88
79172203@N00,5668,24,1444564064,1444565564,5,4,1500
79172203@N00,5669,17,1451508687,1451509107,2,14,420
79172203@N00,5669,14,1451515418,1451515778,2,14,360
79172203@N00,5669,24,1451516189,1451516487,2,14,298
79172203@N00,5669,15,1451516487,1451516847,13,14,360
79172203@N00,5669,12,1451526145,1451526415,2,14,270
79172203@N00,5669,13,1451530950,1451531250,11,14,300
79172203@N00,5669,22,1451533088,1451534108,17,14,1020
79172203@N00,5669,24,1451535047,1451535761,17,14,714
79172203@N00,5669,12,1451535761,1451536031,49,14,270
79172203@N00,5669,22,1451537615,1451538635,10,14,1020
79172203@N00,5669,24,1451548061,1451549561,9,14,1500
79172203@N00,5669,25,1451556649,1451556907,2,14,258
79172203@N00,5669,22,1451556907,1451557927,2,14,1020
79172203@N00,5669,16,1451570569,1451570989,51,14,420
79172203@N00,5670,12,1451708821,1451708902,2,9,81
79172203@N00,5670,24,1451708902,1451709000,3,9,98
79172203@N00,5670,20,1451709000,1451709130,3,9,130
79172203@N00,5670,19,1451709130,1451709670,22,9,540
79172203@N00,5670,16,1451710080,1451710500,3,9,420
79172203@N00,5670,12,1451731845,1451732115,9,9,270
79172203@N00,5670,24,1451732473,1451732747,2,9,274
79172203@N00,5670,19,1451732747,1451733287,29,9,540
79172203@N00,5670,14,1451733783,1451734143,2,9,360
79172203@N00,5671,14,1455325338,1455325698,1,1,360
79172203@N00,5672,7,1455497913,1455498033,2,3,120
79172203@N00,5672,6,1455524411,1455524531,2,3,120
79172203@N00,5672,14,1455524588,1455524948,6,3,360
79172203@N00,5673,6,1459461493,1459461613,18,7,120
79172203@N00,5673,12,1459470710,1459470980,2,7,270
79172203@N00,5673,6,1459477872,1459477992,6,7,120
79172203@N00,5673,24,1459482738,1459482833,5,7,95
79172203@N00,5673,6,1459482833,1459482953,16,7,120
79172203@N00,5673,20,1459483379,1459483979,8,7,600
79172203@N00,5673,16,1459489329,1459489749,1,7,420
79172203@N00,5674,6,1459582830,1459582950,4,1,120
79172203@N00,5675,14,1465727150,1465727510,1,1,360
79209019@N00,5676,14,1356005382,1356005742,1,1,360
79244640@N06,5677,17,1311157825,1311158245,1,1,420
79254752@N08,5678,17,1327235467,1327235887,2,1,420
79336992@N07,5679,24,1391159338,1391160838,1,1,1500
79416801@N03,5680,14,1383981883,1383982243,2,2,360
79416801@N03,5680,13,1383988806,1383989106,1,2,300
79416801@N03,5681,17,1387076583,1387077003,1,1,420
7945637@N07,5682,13,1192846846,1192847146,2,10,300
7945637@N07,5682,25,1192847181,1192847241,2,10,60
7945637@N07,5682,13,1192847241,1192847367,2,10,126
7945637@N07,5682,21,1192847367,1192847528,2,10,161
7945637@N07,5682,16,1192847528,1192847948,5,10,420
7945637@N07,5682,21,1192852291,1192852980,2,10,689
7945637@N07,5682,17,1192852980,1192853400,3,10,420
7945637@N07,5682,16,1192856584,1192857004,2,10,420
7945637@N07,5682,3,1192857736,1192857826,2,10,90
7945637@N07,5682,13,1192863829,1192864129,4,10,300
7945637@N07,5683,16,1226817376,1226817796,2,2,420
7945637@N07,5683,25,1226833118,1226835218,1,2,2100
7945637@N07,5684,13,1242374916,1242375216,1,1,300
7945637@N07,5685,16,1252757306,1252757726,1,1,420
7945637@N07,5686,16,1314865957,1314866377,2,1,420
7945637@N07,5687,6,1315021822,1315021942,1,1,120
7945637@N07,5688,16,1315118397,1315118817,2,1,420
7945637@N07,5689,6,1386139904,1386140024,1,1,120
79470585@N07,5690,12,1375345664,1375345904,2,6,240
79470585@N07,5690,24,1375345904,1375346351,2,6,447
79470585@N07,5690,19,1375346351,1375346891,6,6,540
79470585@N07,5690,11,1375348769,1375349009,4,6,240
79470585@N07,5690,18,1375349967,1375350507,7,6,540
79470585@N07,5690,12,1375357209,1375357479,1,6,270
79489120@N04,5691,14,1336690260,1336690620,2,1,360
79551604@N00,5692,12,1275285568,1275285838,1,1,270
79551604@N00,5693,7,1291964644,1291964764,1,1,120
79551604@N00,5694,14,1369443969,1369444144,4,7,175
79551604@N00,5694,6,1369444144,1369444264,2,7,120
79551604@N00,5694,12,1369445187,1369445361,2,7,174
79551604@N00,5694,17,1369445361,1369445569,2,7,208
79551604@N00,5694,16,1369445569,1369445809,3,7,240
79551604@N00,5694,5,1369445809,1369445904,3,7,95
79551604@N00,5694,18,1369445904,1369446444,5,7,540
79551604@N00,5695,12,1369545270,1369545540,2,6,270
79551604@N00,5695,22,1369545942,1369545988,2,6,46
79551604@N00,5695,25,1369545988,1369547121,7,6,1133
79551604@N00,5695,12,1369547121,1369547391,3,6,270
79551604@N00,5695,6,1369565722,1369565771,2,6,49
79551604@N00,5695,19,1369565771,1369566311,2,6,540
79620942@N06,5696,12,1466342337,1466342607,1,1,270
79761301@N00,5697,12,1197652276,1197652546,2,4,270
79761301@N00,5697,3,1197654522,1197654612,2,4,90
79761301@N00,5697,13,1197656624,1197656725,2,4,101
79761301@N00,5697,24,1197656725,1197658225,2,4,1500
79761301@N00,5698,15,1201964819,1201965179,1,1,360
79761301@N00,5699,12,1207083665,1207083935,1,1,270
79761301@N00,5700,12,1212325999,1212326269,1,1,270
79761301@N00,5701,12,1293981049,1293981319,6,1,270
7977582@N06,5702,14,1374590045,1374590405,1,1,360
79781814@N00,5703,4,1316069509,1316069599,1,1,90
79781814@N00,5704,23,1352579887,1352581087,2,2,1200
79781814@N00,5704,14,1352587849,1352588209,1,2,360
79781814@N00,5705,16,1352624397,1352624817,1,1,420
79846068@N03,5706,10,1353395943,1353396093,1,1,150
7988769@N08,5707,25,1425693283,1425693504,2,3,221
7988769@N08,5707,18,1425693504,1425693797,2,3,293
7988769@N08,5707,25,1425693797,1425695897,1,3,2100
7988769@N08,5708,4,1426566578,1426566668,1,1,90
7988769@N08,5709,25,1426942609,1426944709,1,1,2100
7988769@N08,5710,25,1427064110,1427066210,1,1,2100
7988769@N08,5711,17,1431873181,1431873601,1,1,420
7988769@N08,5712,24,1458733091,1458734591,1,1,1500
7988769@N08,5713,13,1460857963,1460858263,1,1,300
79900374@N03,5714,24,1335660456,1335661956,1,1,1500
79959485@N00,5715,24,1225366100,1225367600,1,1,1500
79978100@N04,5716,7,1427580909,1427581029,10,6,120
79978100@N04,5716,18,1427589953,1427590493,2,6,540
79978100@N04,5716,19,1427592441,1427592981,2,6,540
79978100@N04,5716,14,1427594006,1427594366,2,6,360
79978100@N04,5716,25,1427610215,1427610913,5,6,698
79978100@N04,5716,20,1427610913,1427611513,2,6,600
80028591@N00,5717,24,1209523841,1209524527,2,4,686
80028591@N00,5717,11,1209524527,1209524600,2,4,73
80028591@N00,5717,7,1209524600,1209524720,2,4,120
80028591@N00,5717,12,1209525285,1209525555,1,4,270
80028591@N00,5718,10,1212140073,1212140077,3,3,4
80028591@N00,5718,5,1212140077,1212140079,2,3,2
80028591@N00,5718,18,1212140079,1212140619,1,3,540
80028591@N00,5719,18,1405858704,1405859244,1,1,540
80028591@N00,5720,17,1432126787,1432127207,1,1,420
80028591@N00,5721,17,1446518210,1446518630,1,1,420
80028591@N00,5722,19,1457211676,1457212216,1,1,540
80113172@N00,5723,24,1416723187,1416724687,2,1,1500
8021465@N08,5724,24,1274410271,1274411771,1,1,1500
8021465@N08,5725,12,1274505675,1274505945,1,1,270
80292103@N00,5726,24,1299057241,1299058741,1,1,1500
80292103@N00,5727,24,1299215945,1299217445,1,1,1500
80292103@N00,5728,17,1322959503,1322959923,2,5,420
80292103@N00,5728,16,1322961291,1322961711,2,5,420
80292103@N00,5728,6,1322970858,1322970978,9,5,120
80292103@N00,5728,19,1322971317,1322971818,2,5,501
80292103@N00,5728,1,1322971818,1322971878,1,5,60
80292103@N00,5729,17,1323661181,1323661601,3,2,420
80292103@N00,5729,7,1323665132,1323665252,1,2,120
80292103@N00,5730,3,1324703258,1324703348,1,1,90
80292103@N00,5731,4,1329450253,1329450343,3,2,90
80292103@N00,5731,12,1329457700,1329457970,1,2,270
80292103@N00,5732,8,1329638696,1329638816,1,1,120
80292103@N00,5733,23,1332038268,1332039468,2,3,1200
80292103@N00,5733,3,1332055503,1332055593,2,3,90
80292103@N00,5733,23,1332057269,1332058469,1,3,1200
80292103@N00,5734,20,1348539390,1348539990,2,2,600
80292103@N00,5734,11,1348547524,1348547764,2,2,240
80292103@N00,5735,23,1366977939,1366979139,1,1,1200
80292103@N00,5736,14,1367120296,1367120656,2,2,360
80292103@N00,5736,11,1367126945,1367127185,1,2,240
80325659@N00,5737,12,1362906431,1362906701,1,1,270
80325659@N00,5738,24,1367136685,1367138185,2,1,1500
80325659@N00,5739,18,1376194992,1376195532,1,1,540
8034015@N04,5740,14,1383872197,1383872557,2,2,360
8034015@N04,5740,24,1383874601,1383876101,1,2,1500
8034015@N04,5741,11,1383951828,1383952068,1,1,240
80371340@N00,5742,12,1350718698,1350718968,1,1,270
8039913@N05,5743,9,1275108542,1275108662,1,1,120
8039966@N05,5744,13,1375525396,1375525696,2,4,300
8039966@N05,5744,15,1375526732,1375527092,2,4,360
8039966@N05,5744,24,1375527260,1375528399,2,4,1139
8039966@N05,5744,19,1375528399,1375528939,1,4,540
8039966@N05,5745,24,1385157057,1385158557,2,2,1500
8039966@N05,5745,18,1385159227,1385159767,1,2,540
8039966@N05,5746,14,1390093292,1390093652,1,1,360
80499359@N04,5747,14,1392695597,1392695957,1,1,360
80569089@N04,5748,18,1408822223,1408822763,1,1,540
80569089@N04,5749,6,1448168544,1448168664,1,1,120
80639660@N00,5750,24,1384954469,1384955969,11,1,1500
80639660@N00,5751,24,1385044848,1385046348,17,1,1500
80687988@N00,5752,25,1217012372,1217013267,2,4,895
80687988@N00,5752,24,1217013267,1217014767,2,4,1500
80687988@N00,5752,13,1217026114,1217026414,2,4,300
80687988@N00,5752,24,1217028001,1217029501,6,4,1500
8068835@N04,5753,14,1264308931,1264309291,1,1,360
80692547@N00,5754,18,1306112567,1306113107,1,1,540
8071066@N04,5755,7,1315786337,1315786457,2,2,120
8071066@N04,5755,3,1315787597,1315787687,1,2,90
8088503@N03,5756,14,1345613271,1345613631,3,2,360
8088503@N03,5756,10,1345631755,1345631905,1,2,150
8088503@N03,5757,14,1345699820,1345700180,2,3,360
8088503@N03,5757,8,1345717142,1345717262,2,3,120
8088503@N03,5757,17,1345717648,1345718068,1,3,420
8088503@N03,5758,10,1345975900,1345976050,1,1,150
8088503@N03,5759,14,1355120171,1355120531,2,1,360
8090409@N08,5760,22,1364437989,1364439009,3,4,1020
8090409@N08,5760,15,1364439764,1364440124,3,4,360
8090409@N08,5760,25,1364441225,1364443325,2,4,2100
8090409@N08,5760,14,1364444956,1364445316,1,4,360
8090769@N06,5761,14,1360375863,1360376223,3,1,360
80907784@N00,5762,25,1230348581,1230350681,1,1,2100
80907784@N00,5763,14,1343467966,1343468326,1,1,360
80973446@N02,5764,3,1386130806,1386130896,2,3,90
80973446@N02,5764,23,1386130914,1386132114,2,3,1200
80973446@N02,5764,11,1386135099,1386135339,1,3,240
8100317@N02,5765,12,1371812335,1371812605,2,4,270
8100317@N02,5765,11,1371827098,1371827338,2,4,240
8100317@N02,5765,14,1371830294,1371830654,2,4,360
8100317@N02,5765,24,1371836904,1371838404,1,4,1500
8100317@N02,5766,14,1386927971,1386928331,1,1,360
8100317@N02,5767,18,1400670728,1400671268,2,3,540
8100317@N02,5767,24,1400673317,1400674817,2,3,1500
8100317@N02,5767,19,1400678853,1400679393,1,3,540
8100317@N02,5768,17,1407140122,1407140542,2,2,420
8100317@N02,5768,23,1407141467,1407142667,1,2,1200
8100317@N02,5769,17,1415473253,1415473673,1,1,420
8101809@N08,5770,23,1329610477,1329611677,12,3,1200
8101809@N08,5770,16,1329613223,1329613643,7,3,420
8101809@N08,5770,7,1329614891,1329615011,10,3,120
8101809@N08,5771,1,1356922369,1356922429,3,5,60
8101809@N08,5771,19,1356931318,1356931858,3,5,540
8101809@N08,5771,18,1356931948,1356932488,3,5,540
8101809@N08,5771,1,1356933158,1356933218,2,5,60
8101809@N08,5771,2,1356939217,1356939277,1,5,60
8101809@N08,5772,20,1357022220,1357022820,4,1,600
81065540@N00,5773,18,1325307812,1325308352,1,1,540
81068258@N02,5774,16,1325481241,1325481661,1,1,420
8109836@N08,5775,13,1310732369,1310732669,1,1,300
8122723@N02,5776,11,1310295136,1310295376,2,2,240
8122723@N02,5776,16,1310299276,1310299696,2,2,420
8122866@N06,5777,19,1294031778,1294032318,2,2,540
8122866@N06,5777,16,1294032417,1294032837,1,2,420
81232363@N00,5778,17,1251521647,1251521763,2,8,116
81232363@N00,5778,23,1251521763,1251521950,2,8,187
81232363@N00,5778,10,1251521950,1251522100,2,8,150
81232363@N00,5778,11,1251522701,1251522737,2,8,36
81232363@N00,5778,7,1251522737,1251522857,5,8,120
81232363@N00,5778,16,1251525991,1251526411,2,8,420
81232363@N00,5778,24,1251531287,1251532787,2,8,1500
81232363@N00,5778,18,1251532882,1251533422,1,8,540
81232363@N00,5779,23,1299286240,1299287440,4,4,1200
81232363@N00,5779,7,1299289857,1299289977,5,4,120
81232363@N00,5779,22,1299302130,1299303150,2,4,1020
81232363@N00,5779,4,1299304359,1299304449,1,4,90
81236047@N00,5780,7,1355466270,1355466390,1,1,120
81291546@N02,5781,20,1372060136,1372060736,2,5,600
81291546@N02,5781,24,1372072742,1372074242,2,5,1500
81291546@N02,5781,14,1372077745,1372078105,2,5,360
81291546@N02,5781,15,1372080715,1372080760,2,5,45
81291546@N02,5781,9,1372080760,1372080880,1,5,120
81322238@N00,5782,12,1257468887,1257468945,3,9,58
81322238@N00,5782,24,1257468945,1257469138,2,9,193
81322238@N00,5782,25,1257469138,1257470491,3,9,1353
81322238@N00,5782,24,1257470491,1257470556,5,9,65
81322238@N00,5782,20,1257470556,1257471156,2,9,600
81322238@N00,5782,16,1257472405,1257472825,6,9,420
81322238@N00,5782,18,1257473044,1257473584,2,9,540
81322238@N00,5782,7,1257473933,1257474053,3,9,120
81322238@N00,5782,18,1257476031,1257476571,15,9,540
81348276@N05,5783,11,1462171926,1462172166,2,1,240
81348276@N05,5784,25,1465180683,1465182783,1,1,2100
81465266@N00,5785,16,1358042645,1358043065,1,1,420
81549686@N02,5786,12,1341887045,1341887315,2,3,270
81549686@N02,5786,6,1341913627,1341913747,2,3,120
81549686@N02,5786,20,1341913834,1341914434,1,3,600
81549686@N02,5787,6,1342325184,1342325304,2,2,120
81549686@N02,5787,11,1342325330,1342325570,1,2,240
81553852@N00,5788,18,1364528562,1364529102,3,1,540
81704044@N06,5789,14,1350884909,1350885269,1,1,360
81704044@N06,5790,12,1354084408,1354084678,1,1,270
81704044@N06,5791,19,1362823218,1362823758,1,1,540
81704044@N06,5792,15,1364077722,1364078082,1,1,360
81704044@N06,5793,19,1364887002,1364887542,1,1,540
81704044@N06,5794,6,1365495233,1365495353,1,1,120
81704044@N06,5795,19,1367582109,1367582649,1,1,540
81704044@N06,5796,14,1370430077,1370430437,1,1,360
81704044@N06,5797,14,1371638173,1371638533,2,1,360
81704044@N06,5798,7,1371806854,1371806974,3,1,120
81704044@N06,5799,14,1375696797,1375697157,1,1,360
81704044@N06,5800,19,1378292929,1378293469,1,1,540
81704044@N06,5801,6,1379800589,1379800709,1,1,120
81704044@N06,5802,12,1380882488,1380882758,1,1,270
81704044@N06,5803,23,1384056301,1384057501,1,1,1200
81704044@N06,5804,6,1384151703,1384151823,1,1,120
81704044@N06,5805,14,1384842200,1384842560,1,1,360
81704044@N06,5806,19,1391678902,1391679442,1,1,540
81704044@N06,5807,12,1405754423,1405754693,1,1,270
8171888@N03,5808,6,1374893894,1374894014,2,3,120
8171888@N03,5808,18,1374898945,1374899485,2,3,540
8171888@N03,5808,7,1374900405,1374900525,1,3,120
81723626@N00,5809,18,1464730731,1464731271,5,2,540
81723626@N00,5809,14,1464731819,1464732179,1,2,360
8176893@N08,5810,9,1371282503,1371282623,2,2,120
8176893@N08,5810,19,1371289600,1371290140,1,2,540
8176936@N07,5811,4,1188117469,1188117559,1,1,90
81794205@N00,5812,16,1352022721,1352023141,1,1,420
81818363@N00,5813,17,1429525408,1429525828,1,1,420
81827168@N00,5814,23,1334014319,1334014366,3,2,47
81827168@N00,5814,16,1334014366,1334014786,4,2,420
81827168@N00,5815,10,1334108717,1334108867,2,6,150
81827168@N00,5815,7,1334117659,1334117779,2,6,120
81827168@N00,5815,11,1334118721,1334118961,2,6,240
81827168@N00,5815,7,1334122663,1334122783,2,6,120
81827168@N00,5815,10,1334137759,1334137864,2,6,105
81827168@N00,5815,1,1334137864,1334137924,1,6,60
81831164@N06,5816,6,1354660652,1354660772,2,1,120
8188436@N08,5817,24,1245550039,1245551539,2,7,1500
8188436@N08,5817,19,1245561834,1245561892,2,7,58
8188436@N08,5817,7,1245561892,1245562012,6,7,120
8188436@N08,5817,18,1245565322,1245565862,4,7,540
8188436@N08,5817,7,1245566859,1245566979,7,7,120
8188436@N08,5817,17,1245571617,1245572037,4,7,420
8188436@N08,5817,23,1245573064,1245574264,4,7,1200
8188436@N08,5818,3,1245720253,1245720343,3,4,90
8188436@N08,5818,17,1245729384,1245729804,2,4,420
8188436@N08,5818,24,1245737262,1245738488,5,4,1226
8188436@N08,5818,17,1245738488,1245738908,2,4,420
8188436@N08,5819,11,1245809617,1245809857,2,2,240
8188436@N08,5819,17,1245810612,1245811032,1,2,420
8188436@N08,5820,18,1359015283,1359015823,3,3,540
8188436@N08,5820,3,1359016915,1359017005,2,3,90
8188436@N08,5820,14,1359021479,1359021839,1,3,360
8188436@N08,5821,11,1359072802,1359073042,2,6,240
8188436@N08,5821,10,1359079718,1359079868,2,6,150
8188436@N08,5821,16,1359079927,1359080347,3,6,420
8188436@N08,5821,14,1359081525,1359081885,5,6,360
8188436@N08,5821,15,1359083516,1359083876,2,6,360
8188436@N08,5821,12,1359086646,1359086916,1,6,270
8188436@N08,5822,8,1359154279,1359154399,4,4,120
8188436@N08,5822,7,1359157591,1359157711,3,4,120
8188436@N08,5822,19,1359159447,1359159987,2,4,540
8188436@N08,5822,10,1359166052,1359166202,1,4,150
8192409@N06,5823,8,1331195296,1331195416,1,1,120
8192409@N06,5824,12,1332758997,1332759267,1,1,270
8192409@N06,5825,23,1337071802,1337073002,4,2,1200
8192409@N06,5825,18,1337081239,1337081779,1,2,540
8192409@N06,5826,12,1340885737,1340886007,1,1,270
8192409@N06,5827,7,1347510720,1347510840,2,1,120
8192409@N06,5828,16,1347701506,1347701926,1,1,420
8192409@N06,5829,14,1353308475,1353308835,2,2,360
8192409@N06,5829,11,1353313842,1353314082,2,2,240
8192409@N06,5830,19,1356068973,1356069237,2,3,264
8192409@N06,5830,22,1356069237,1356070257,2,3,1020
8192409@N06,5830,14,1356079051,1356079411,1,3,360
8192409@N06,5831,12,1362120136,1362120406,1,1,270
8192409@N06,5832,11,1362999383,1362999623,2,1,240
8192409@N06,5833,12,1366113754,1366114024,3,1,270
8192409@N06,5834,18,1369728501,1369729041,2,2,540
8192409@N06,5834,7,1369738085,1369738205,1,2,120
8192409@N06,5835,8,1372314801,1372314921,1,1,120
82001455@N00,5836,24,1379151360,1379152860,1,1,1500
82022162@N05,5837,6,1370127441,1370127561,2,15,120
82022162@N05,5837,19,1370127893,1370128433,4,15,540
82022162@N05,5837,11,1370130926,1370131026,4,15,100
82022162@N05,5837,16,1370131026,1370131083,2,15,57
82022162@N05,5837,3,1370131083,1370131173,6,15,90
82022162@N05,5837,18,1370132615,1370133155,2,15,540
82022162@N05,5837,16,1370134808,1370135228,4,15,420
82022162@N05,5837,20,1370139977,1370140577,3,15,600
82022162@N05,5837,19,1370146899,1370147234,4,15,335
82022162@N05,5837,3,1370147234,1370147324,2,15,90
82022162@N05,5837,11,1370147449,1370147452,2,15,3
82022162@N05,5837,16,1370147452,1370147872,4,15,420
82022162@N05,5837,24,1370158008,1370159508,5,15,1500
82022162@N05,5837,16,1370174786,1370174817,4,15,31
82022162@N05,5837,11,1370174817,1370175057,2,15,240
82064146@N00,5838,14,1345111260,1345111620,1,1,360
82297923@N00,5839,24,1369820777,1369822277,3,3,1500
82297923@N00,5839,19,1369822548,1369823088,4,3,540
82297923@N00,5839,10,1369824439,1369824589,1,3,150
82297923@N00,5840,25,1369873146,1369875246,2,4,2100
82297923@N00,5840,19,1369880897,1369881437,2,4,540
82297923@N00,5840,18,1369884450,1369884677,2,4,227
82297923@N00,5840,19,1369884677,1369885217,1,4,540
82333187@N00,5841,19,1444601372,1444601912,3,9,540
82333187@N00,5841,20,1444602724,1444602994,2,9,270
82333187@N00,5841,19,1444602994,1444603534,6,9,540
82333187@N00,5841,17,1444607595,1444607625,3,9,30
82333187@N00,5841,19,1444607625,1444608165,5,9,540
82333187@N00,5841,24,1444610842,1444611192,2,9,350
82333187@N00,5841,19,1444611192,1444611732,8,9,540
82333187@N00,5841,24,1444614214,1444614280,2,9,66
82333187@N00,5841,19,1444614280,1444614820,12,9,540
82333187@N00,5842,17,1445487099,1445487519,1,1,420
82418556@N00,5843,24,1289637257,1289637896,2,2,639
82418556@N00,5843,13,1289637896,1289638196,3,2,300
82418556@N00,5844,24,1307357994,1307359494,2,5,1500
82418556@N00,5844,16,1307360353,1307360773,3,5,420
82418556@N00,5844,15,1307360903,1307361263,2,5,360
82418556@N00,5844,24,1307367063,1307367155,2,5,92
82418556@N00,5844,15,1307367155,1307367515,1,5,360
82418556@N00,5845,7,1307873329,1307873444,2,4,115
82418556@N00,5845,18,1307873444,1307873537,2,4,93
82418556@N00,5845,16,1307873537,1307873957,2,4,420
82418556@N00,5845,18,1307875181,1307875721,3,4,540
82418556@N00,5846,7,1310461187,1310461307,2,7,120
82418556@N00,5846,18,1310461800,1310462340,4,7,540
82418556@N00,5846,22,1310465545,1310465592,2,7,47
82418556@N00,5846,25,1310465592,1310466083,3,7,491
82418556@N00,5846,22,1310466083,1310466212,2,7,129
82418556@N00,5846,24,1310466212,1310467712,2,7,1500
82418556@N00,5846,22,1310468014,1310469034,1,7,1020
82418556@N00,5847,12,1340270405,1340270406,2,15,1
82418556@N00,5847,18,1340270406,1340270454,2,15,48
82418556@N00,5847,14,1340270454,1340270814,3,15,360
82418556@N00,5847,20,1340271306,1340271906,2,15,600
